,datasetID,eventID,occurrenceID,eventDate,verbatimDepth,decimalLatitude,decimalLongitude,scientificName,scientificNameID,taxonID,nomenclaturalCode,basisOfRecord
1314,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_3739,2017-08-18T15:43:00,41,71.0213,-165.635,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,HumanObservation
1315,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_5570,2017-08-18T15:43:00,41,71.0213,-165.635,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,103375,WoRMS,HumanObservation
1316,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_9481,2017-08-18T15:43:00,41,71.0213,-165.635,Bivalvia,urn:lsid:marinespecies.org:taxname:105,105,WoRMS,HumanObservation
1317,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_7017,2017-08-18T15:43:00,41,71.0213,-165.635,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:19677,19677,WoRMS,HumanObservation
1318,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_4806,2017-08-18T15:43:00,41,71.0213,-165.635,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
1319,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_8245,2017-08-18T15:43:00,41,71.0213,-165.635,Themisto libellula,urn:lsid:marinespecies.org:taxname:156452,156452,WoRMS,HumanObservation
1320,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_6249,2017-08-18T15:43:00,41,71.0213,-165.635,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,HumanObservation
1321,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_9607,2017-08-18T15:43:00,41,71.0213,-165.635,Polychaeta,urn:lsid:marinespecies.org:taxname:883,883,WoRMS,HumanObservation
1322,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_2729,2017-08-18T15:43:00,41,71.0213,-165.635,Ophiuroidea,urn:lsid:marinespecies.org:taxname:123084,123084,WoRMS,HumanObservation
1323,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_8129,2017-08-18T15:43:00,41,71.0213,-165.635,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS,HumanObservation
1324,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_7322,2017-08-18T15:43:00,41,71.0213,-165.635,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
1325,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_3349,2017-08-18T15:43:00,41,71.0213,-165.635,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,106656,WoRMS,HumanObservation
1326,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_8509,2017-08-18T15:43:00,41,71.0213,-165.635,Melicertum octocostatum,urn:lsid:marinespecies.org:taxname:117743,117743,WoRMS,HumanObservation
1327,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_5032,2017-08-18T15:43:00,41,71.0213,-165.635,Decapoda,urn:lsid:marinespecies.org:taxname:113,113,WoRMS,HumanObservation
1328,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_4530,2017-08-18T15:43:00,41,71.0213,-165.635,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
1329,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML1.9_2017-08-18T15:43:00,AMBON_Zooplankton_2017_ML1.9_5775,2017-08-18T15:43:00,41,71.0213,-165.635,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
1330,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_2653,2017-08-19T18:42:00,41,71.1181,-163.806,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS,HumanObservation
1331,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_5747,2017-08-19T18:42:00,41,71.1181,-163.806,Euphysa,urn:lsid:marinespecies.org:taxname:117095,117095,WoRMS,HumanObservation
1332,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_5542,2017-08-19T18:42:00,41,71.1181,-163.806,Themisto pacifica,urn:lsid:marinespecies.org:taxname:254453,254453,WoRMS,HumanObservation
1333,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_5452,2017-08-19T18:42:00,41,71.1181,-163.806,Cerianthus,urn:lsid:marinespecies.org:taxname:100782,100782,WoRMS,HumanObservation
1334,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_7402,2017-08-19T18:42:00,41,71.1181,-163.806,Acartia,urn:lsid:marinespecies.org:taxname:104108,104108,WoRMS,HumanObservation
1335,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_5889,2017-08-19T18:42:00,41,71.1181,-163.806,Microsetella,urn:lsid:marinespecies.org:taxname:115341,115341,WoRMS,HumanObservation
1336,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_9053,2017-08-19T18:42:00,41,71.1181,-163.806,Bivalvia,urn:lsid:marinespecies.org:taxname:105,105,WoRMS,HumanObservation
1337,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_1911,2017-08-19T18:42:00,41,71.1181,-163.806,Cyclopoida,urn:lsid:marinespecies.org:taxname:1101,1101,WoRMS,HumanObservation
1338,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_6921,2017-08-19T18:42:00,41,71.1181,-163.806,Gastropoda,urn:lsid:marinespecies.org:taxname:101,101,WoRMS,HumanObservation
1339,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_6723,2017-08-19T18:42:00,41,71.1181,-163.806,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,1102,WoRMS,HumanObservation
1340,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_1606,2017-08-19T18:42:00,41,71.1181,-163.806,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,104257,WoRMS,HumanObservation
1341,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_1993,2017-08-19T18:42:00,41,71.1181,-163.806,Bougainvillia superciliaris,urn:lsid:marinespecies.org:taxname:117333,117333,WoRMS,HumanObservation
1342,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_8173,2017-08-19T18:42:00,41,71.1181,-163.806,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:19677,19677,WoRMS,HumanObservation
1343,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_7201,2017-08-19T18:42:00,41,71.1181,-163.806,Calanoida,urn:lsid:marinespecies.org:taxname:11,11,WoRMS,HumanObservation
1344,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_4938,2017-08-19T18:42:00,41,71.1181,-163.806,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,HumanObservation
1345,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_8370,2017-08-19T18:42:00,41,71.1181,-163.806,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
1346,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_5925,2017-08-19T18:42:00,41,71.1181,-163.806,Centropages abdominalis,urn:lsid:marinespecies.org:taxname:196774,196774,WoRMS,HumanObservation
1347,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_1824,2017-08-19T18:42:00,41,71.1181,-163.806,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
1348,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_2398,2017-08-19T18:42:00,41,71.1181,-163.806,Hippolytidae,urn:lsid:marinespecies.org:taxname:106777,106777,WoRMS,HumanObservation
1349,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_5577,2017-08-19T18:42:00,41,71.1181,-163.806,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,HumanObservation
1350,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_4970,2017-08-19T18:42:00,41,71.1181,-163.806,Cyanea capillata,urn:lsid:marinespecies.org:taxname:135301,135301,WoRMS,HumanObservation
1351,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_3306,2017-08-19T18:42:00,41,71.1181,-163.806,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,HumanObservation
1352,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_8101,2017-08-19T18:42:00,41,71.1181,-163.806,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,103375,WoRMS,HumanObservation
1353,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_4719,2017-08-19T18:42:00,41,71.1181,-163.806,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS,HumanObservation
1354,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_9385,2017-08-19T18:42:00,41,71.1181,-163.806,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS,HumanObservation
1355,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_9580,2017-08-19T18:42:00,41,71.1181,-163.806,Hyperia,urn:lsid:marinespecies.org:taxname:101796,101796,WoRMS,HumanObservation
1356,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_9049,2017-08-19T18:42:00,41,71.1181,-163.806,Mertensia ovum,urn:lsid:marinespecies.org:taxname:106377,106377,WoRMS,HumanObservation
1357,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_9766,2017-08-19T18:42:00,41,71.1181,-163.806,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
1358,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_1190,2017-08-19T18:42:00,41,71.1181,-163.806,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,106656,WoRMS,HumanObservation
1359,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_7008,2017-08-19T18:42:00,41,71.1181,-163.806,Oikopleura vanhoeffeni,urn:lsid:marinespecies.org:taxname:103417,103417,WoRMS,HumanObservation
1360,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_4454,2017-08-19T18:42:00,41,71.1181,-163.806,Polychaeta,urn:lsid:marinespecies.org:taxname:883,883,WoRMS,HumanObservation
1361,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_6376,2017-08-19T18:42:00,41,71.1181,-163.806,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
1362,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_8806,2017-08-19T18:42:00,41,71.1181,-163.806,Aeginopsis laurentii,urn:lsid:marinespecies.org:taxname:117265,117265,WoRMS,HumanObservation
1363,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_4340,2017-08-19T18:42:00,41,71.1181,-163.806,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
1364,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_3648,2017-08-19T18:42:00,41,71.1181,-163.806,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:19677,19677,WoRMS,HumanObservation
1365,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML5.6_2017-08-19T18:42:00,AMBON_Zooplankton_2017_ML5.6_5203,2017-08-19T18:42:00,41,71.1181,-163.806,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
1366,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_7028,2017-08-10T10:14:00,42,70.9597,-161.1383,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
1367,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_8230,2017-08-10T10:14:00,42,70.9597,-161.1383,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,103367,WoRMS,HumanObservation
1368,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_5494,2017-08-10T10:14:00,42,70.9597,-161.1383,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
1369,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_4678,2017-08-10T10:14:00,42,70.9597,-161.1383,Euphausiacea,urn:lsid:marinespecies.org:taxname:1128,1128,WoRMS,HumanObservation
1370,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_7773,2017-08-10T10:14:00,42,70.9597,-161.1383,Limacina helicina,urn:lsid:marinespecies.org:taxname:140223,140223,WoRMS,HumanObservation
1371,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_4511,2017-08-10T10:14:00,42,70.9597,-161.1383,Oikopleura vanhoeffeni,urn:lsid:marinespecies.org:taxname:103417,103417,WoRMS,HumanObservation
1372,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_5686,2017-08-10T10:14:00,42,70.9597,-161.1383,Acartia,urn:lsid:marinespecies.org:taxname:104108,104108,WoRMS,HumanObservation
1373,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_3923,2017-08-10T10:14:00,42,70.9597,-161.1383,Gastropoda,urn:lsid:marinespecies.org:taxname:101,101,WoRMS,HumanObservation
1374,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_5805,2017-08-10T10:14:00,42,70.9597,-161.1383,Rathkea octopunctata,urn:lsid:marinespecies.org:taxname:117848,117848,WoRMS,HumanObservation
1375,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_1235,2017-08-10T10:14:00,42,70.9597,-161.1383,Calanoida,urn:lsid:marinespecies.org:taxname:11,11,WoRMS,HumanObservation
1376,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_8984,2017-08-10T10:14:00,42,70.9597,-161.1383,Eucalanus bungii,urn:lsid:marinespecies.org:taxname:196775,196775,WoRMS,HumanObservation
1377,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_4311,2017-08-10T10:14:00,42,70.9597,-161.1383,Acartia longiremis,urn:lsid:marinespecies.org:taxname:104257,104257,WoRMS,HumanObservation
1378,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_3876,2017-08-10T10:14:00,42,70.9597,-161.1383,Pseudocalanus mimus,urn:lsid:marinespecies.org:taxname:355067,355067,WoRMS,HumanObservation
1379,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_8028,2017-08-10T10:14:00,42,70.9597,-161.1383,Pseudocalanus newmani,urn:lsid:marinespecies.org:taxname:157679,157679,WoRMS,HumanObservation
1380,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_1445,2017-08-10T10:14:00,42,70.9597,-161.1383,Triconia borealis,urn:lsid:marinespecies.org:taxname:128956,128956,WoRMS,HumanObservation
1381,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_6763,2017-08-10T10:14:00,42,70.9597,-161.1383,Hyperiidae,urn:lsid:marinespecies.org:taxname:101417,101417,WoRMS,HumanObservation
1382,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_8675,2017-08-10T10:14:00,42,70.9597,-161.1383,Bivalvia,urn:lsid:marinespecies.org:taxname:105,105,WoRMS,HumanObservation
1383,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_3538,2017-08-10T10:14:00,42,70.9597,-161.1383,Oithona similis,urn:lsid:marinespecies.org:taxname:106656,106656,WoRMS,HumanObservation
1384,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_8408,2017-08-10T10:14:00,42,70.9597,-161.1383,Brachyura,urn:lsid:marinespecies.org:taxname:106673,106673,WoRMS,HumanObservation
1385,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_5643,2017-08-10T10:14:00,42,70.9597,-161.1383,Parasagitta elegans,urn:lsid:marinespecies.org:taxname:10544,10544,WoRMS,HumanObservation
1386,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_1345,2017-08-10T10:14:00,42,70.9597,-161.1383,Clione limacina,urn:lsid:marinespecies.org:taxname:139178,139178,WoRMS,HumanObservation
1387,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_5318,2017-08-10T10:14:00,42,70.9597,-161.1383,Pseudocalanus,urn:lsid:marinespecies.org:taxname:104165,104165,WoRMS,HumanObservation
1388,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_6093,2017-08-10T10:14:00,42,70.9597,-161.1383,Ctenophora,urn:lsid:marinespecies.org:taxname:1248,1248,WoRMS,HumanObservation
1389,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_2044,2017-08-10T10:14:00,42,70.9597,-161.1383,Mertensia ovum,urn:lsid:marinespecies.org:taxname:106377,106377,WoRMS,HumanObservation
1390,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_1214,2017-08-10T10:14:00,42,70.9597,-161.1383,Hyperoche medusarum,urn:lsid:marinespecies.org:taxname:103256,103256,WoRMS,HumanObservation
1391,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_5991,2017-08-10T10:14:00,42,70.9597,-161.1383,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
1392,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_2320,2017-08-10T10:14:00,42,70.9597,-161.1383,Decapoda,urn:lsid:marinespecies.org:taxname:113,113,WoRMS,HumanObservation
1393,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_8006,2017-08-10T10:14:00,42,70.9597,-161.1383,Neocalanus cristatus,urn:lsid:marinespecies.org:taxname:10447,10447,WoRMS,HumanObservation
1394,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_7391,2017-08-10T10:14:00,42,70.9597,-161.1383,Paguridae,urn:lsid:marinespecies.org:taxname:106738,106738,WoRMS,HumanObservation
1395,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_2480,2017-08-10T10:14:00,42,70.9597,-161.1383,Calanus glacialis/marshallae,urn:lsid:marinespecies.org:taxname:19677,19677,WoRMS,HumanObservation
1396,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML6.8_2017-08-10T10:14:00,AMBON_Zooplankton_2017_ML6.8_6993,2017-08-10T10:14:00,42,70.9597,-161.1383,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
1397,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_5083,2017-08-13T04:32:00,42,71.7191,-161.7743,Gastropoda,urn:lsid:marinespecies.org:taxname:101,101,WoRMS,HumanObservation
1398,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_7310,2017-08-13T04:32:00,42,71.7191,-161.7743,Cyclopoida,urn:lsid:marinespecies.org:taxname:1101,1101,WoRMS,HumanObservation
1399,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_7780,2017-08-13T04:32:00,42,71.7191,-161.7743,Triconia borealis,urn:lsid:marinespecies.org:taxname:128956,128956,WoRMS,HumanObservation
1400,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_8338,2017-08-13T04:32:00,42,71.7191,-161.7743,Cirripedia,urn:lsid:marinespecies.org:taxname:1082,1082,WoRMS,HumanObservation
1401,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_4440,2017-08-13T04:32:00,42,71.7191,-161.7743,Rathkea octopunctata,urn:lsid:marinespecies.org:taxname:117848,117848,WoRMS,HumanObservation
1402,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_3131,2017-08-13T04:32:00,42,71.7191,-161.7743,Oikopleura vanhoeffeni,urn:lsid:marinespecies.org:taxname:103417,103417,WoRMS,HumanObservation
1403,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_6809,2017-08-13T04:32:00,42,71.7191,-161.7743,Fritillaria borealis,urn:lsid:marinespecies.org:taxname:103375,103375,WoRMS,HumanObservation
1404,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_2529,2017-08-13T04:32:00,42,71.7191,-161.7743,Aglantha digitale,urn:lsid:marinespecies.org:taxname:117849,117849,WoRMS,HumanObservation
1405,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_6057,2017-08-13T04:32:00,42,71.7191,-161.7743,Pseudocalanus mimus,urn:lsid:marinespecies.org:taxname:355067,355067,WoRMS,HumanObservation
1406,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_6655,2017-08-13T04:32:00,42,71.7191,-161.7743,Calanoida,urn:lsid:marinespecies.org:taxname:11,11,WoRMS,HumanObservation
1407,AMBON_Zooplankton_2017,AMBON_Zooplankton_2017_ML4.8_2017-08-13T04:32:00,AMBON_Zooplankton_2017_ML4.8_6715,2017-08-13T04:32:00,42,71.7191,-161.7743,Acartia,urn:lsid:marinespecies.org:taxname:104108,104108,WoRMS,HumanObservation
