eventDate,eventTime_GMT,decimalLatitude,decimalLongitude,eventID,alternate eventID,basisOfRecord,taxonID,nameAccordingToID,ScientificName_accepted,Authority_accepted,organismQuantity,organismQuantityType,occurrenceStatus,Phylum,Class,Order,Family,Genus,Subgenus,Species,Subspecies,parentEventID,minimumDepthinMeters,maximumDepthinMeters
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,1360,WoRMS,Actiniaria,,4195.156423,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,,,,,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,107006,WoRMS,Argis,"Krøyer, 1843",510.3063411,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,254497,WoRMS,Asterias amurensis,"Lutken, 1871",1721.892562,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Asterias,,amurensis,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,106986,WoRMS,Eualus,"Thallwitz, 1891",25.04570999,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,158357,WoRMS,Eualus fabricii,"(Krøyer, 1841)",178.4506837,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,fabricii,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,107504,WoRMS,Eualus gaimardii,"(H. Milne Edwards, 1837 [in H. Milne Edwards, 1834-1840])",3.130713749,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,gaimardii,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,125154,WoRMS,Leptasterias (Hexasterias) polaris,"(Müller & Troschel, 1842)",175.3199699,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,polaris,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,107568,WoRMS,Sclerocrangon boreas,"(Phipps, 1774)",1224.109076,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sclerocrangon,,boreas,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,107569,WoRMS,Sclerocrangon ferox,"(Sars G.O., 1877)",228.5421037,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Sclerocrangon,,ferox,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,106994,WoRMS,Spirontocaris,"Spence Bate, 1888",9.392141247,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Spirontocaris,,,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,124324,WoRMS,Strongylocentrotus pallidus,"(Sars G.O., 1872)",1549.703306,g wet weight per 1000 m2,present,Echinodermata,Echinoidea,Camarodonta,Strongylocentrotidae,Strongylocentrotus,,pallidus,,AMBON,15,15
8/20/2017 23:22,7:22:41 AM,69.34476,163.508,BBL.1,,HumanObservation,254360,WoRMS,Telmessus cheiragonus,"(Tilesius, 1815)",125.22855,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Cheiragonidae,Telmessus,,cheiragonus,,AMBON,15,15
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,1360,WoRMS,Actiniaria,,210.7019817,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,,,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,138969,WoRMS,Admete viridula,"(Fabricius, 1780)",1.832191145,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Cancellariidae,Admete,,viridula,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,111600,WoRMS,Alcyonidium gelatinosum,"(Linnaeus, 1761)",0.183219114,g wet weight per 1000 m2,present,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,,gelatinosum,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,159928,WoRMS,Amicula vestita,"(Broderip & G. B. Sowerby I, 1829)",18.32191145,g wet weight per 1000 m2,present,Mollusca,Polyplacophora,Chitonida,Mopaliidae,Amicula,,vestita,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,107006,WoRMS,Argis,"Krøyer, 1843",131.9177624,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,103814,WoRMS,Boltenia echinata,"(Linnaeus, 1767)",54.96573435,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,,echinata,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,103815,WoRMS,Boltenia ovifera,"(Linnaeus, 1767)",513.0135206,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,,ovifera,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,146733,WoRMS,Boreotrophon truncatus,"(Strøm, 1768)",3.66438229,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Muricidae,Boreotrophon,,truncatus,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,146142,WoRMS,Bryozoa,,12.82533801,g wet weight per 1000 m2,present,Bryozoa,,,,,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,138875,WoRMS,Buccinum scalariforme,"Møller, 1842",1.832191145,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,,scalariforme,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,103740,WoRMS,Chelyosoma macleayanum,"Broderip & Sowerby, 1830",71.45545465,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,,macleayanum,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,107315,WoRMS,Chionoecetes opilio,"(O. Fabricius, 1788)",397.5854784,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,,opilio,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,254486,WoRMS,Crangon dalli,"Rathbun, 1902",3.66438229,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,,dalli,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,106986,WoRMS,Eualus,"Thallwitz, 1891",40.30820519,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,107502,WoRMS,Eualus belcheri,"(Bell, 1855)",25.65067603,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,belcheri,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,158357,WoRMS,Eualus fabricii,"(Krøyer, 1841)",247.3458046,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,fabricii,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,107504,WoRMS,Eualus gaimardii,"(H. Milne Edwards, 1837 [in H. Milne Edwards, 1834-1840])",87.94517495,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,gaimardii,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,158359,WoRMS,Eualus macilentus,"(Krøyer, 1841)",128.2533801,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,macilentus,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,123586,WoRMS,Gorgonocephalus,"Leach, 1815",78.78421923,g wet weight per 1000 m2,present,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,250674,WoRMS,Halocynthia aurantium,"(Pallas, 1787)",5.496573435,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Halocynthia,,aurantium,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,130769,WoRMS,Harmothoe imbricata,"(Linnaeus, 1767)",0.183219114,g wet weight per 1000 m2,present,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,imbricata,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,107323,WoRMS,Hyas coarctatus,"Leach, 1815",293.1505832,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,,coarctatus,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,248348,WoRMS,Labidochirus splendescens,"(Owen, 1839)",34.81163175,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,,splendescens,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,369158,WoRMS,Leptasterias arctica,"(Murdoch, 1885)",23.81848488,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,arctica,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,369176,WoRMS,Leptasterias groenlandica,"(Steenstrup, 1857)",10.99314687,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,groenlandica,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,141819,WoRMS,Margarites costalis,"(Gould, 1841)",1.832191145,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Trochida,Margaritidae,Margarites,,costalis,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,399228,WoRMS,Nodulotrophon coronatus,"(H. Adams & A. Adams, 1864)",3.66438229,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nodulotrophon,,coronatus,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,138628,WoRMS,Onchidiopsis,"Bergh, 1853",65.95888122,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Littorinimorpha,Velutinidae,Onchidiopsis,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,254489,WoRMS,Pagurus capillatus,"(Benedict, 1892)",1.832191145,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,capillatus,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,254490,WoRMS,Pagurus trigonocheirus,"(Stimpson, 1858)",27.48286717,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,trigonocheirus,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,491269,WoRMS,Plicifusus kroeyeri,"(Möller, 1842)",40.30820519,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Plicifusus,,kroeyeri,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,558,WoRMS,Porifera,"Grant, 1836",3.66438229,g wet weight per 1000 m2,present,Porifera,,,,,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,124149,WoRMS,Pteraster obscurus,"(Perrier, 1891)",170.3937765,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Velatida,Pterasteridae,Pteraster,,obscurus,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,1302,WoRMS,Pycnogonida,"Latreille, 1810",5.496573435,g wet weight per 1000 m2,present,Arthropoda,Pycnogonida,,,,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,580850,WoRMS,Retifusus jessoensis,"(Schrenck, 1863)",1.832191145,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Retifusus,,jessoensis,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,123338,WoRMS,Solaster,"Forbes, 1839",2070.375994,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Valvatida,Solasteridae,Solaster,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,106994,WoRMS,Spirontocaris,"Spence Bate, 1888",1.832191145,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Spirontocaris,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,101408,WoRMS,Stegocephalidae,"Dana, 1852",9.160955724,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,100716,WoRMS,Stomphia,"(Gosse, 1859)",283.9896275,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,,,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,103937,WoRMS,Styela rustica,"Linnaeus, 1767",18.32191145,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Styelidae,Styela,,rustica,,AMBON,51,51
8/22/2017 8:32,4:32:05 PM,70.19445,167.3625,BBL.10,,HumanObservation,196391,WoRMS,Tachyrhynchus erosus,"(Couthouy, 1838)",1.832191145,g wet weight per 1000 m2,present,Mollusca,Gastropoda,[unassigned] Caenogastropoda,Turritellidae,Tachyrhynchus,,erosus,,AMBON,51,51
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,107006,WoRMS,Argis,"Krøyer, 1843",105.7240971,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,103815,WoRMS,Boltenia ovifera,"(Linnaeus, 1767)",30.64466583,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Stolidobranchia,Pyuridae,Boltenia,,ovifera,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,146142,WoRMS,Bryozoa,,1.532233291,g wet weight per 1000 m2,present,Bryozoa,,,,,,,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,138875,WoRMS,Buccinum scalariforme,"Møller, 1842",0.153223329,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,,scalariforme,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,103740,WoRMS,Chelyosoma macleayanum,"Broderip & Sowerby, 1830",9.193399748,g wet weight per 1000 m2,present,Chordata,Ascidiacea,Phlebobranchia,Corellidae,Chelyosoma,,macleayanum,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,107315,WoRMS,Chionoecetes opilio,"(O. Fabricius, 1788)",462.734454,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,,opilio,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,254486,WoRMS,Crangon dalli,"Rathbun, 1902",1.532233291,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Crangon,,dalli,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,106986,WoRMS,Eualus,"Thallwitz, 1891",45.96699874,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,107502,WoRMS,Eualus belcheri,"(Bell, 1855)",41.37029887,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,belcheri,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,158357,WoRMS,Eualus fabricii,"(Krøyer, 1841)",61.28933166,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,fabricii,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,107504,WoRMS,Eualus gaimardii,"(H. Milne Edwards, 1837 [in H. Milne Edwards, 1834-1840])",88.8695309,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,gaimardii,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,158359,WoRMS,Eualus macilentus,"(Krøyer, 1841)",73.54719799,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,macilentus,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,130749,WoRMS,Gattyana cirrhosa,"(Pallas, 1766)",1.532233291,g wet weight per 1000 m2,present,Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,,cirrhosa,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,156103,WoRMS,Gersemia rubiformis,"(Ehrenberg, 1834)",154.7555624,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Alcyonacea,Nephtheidae,Gersemia,,rubiformis,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,123586,WoRMS,Gorgonocephalus,"Leach, 1815",352.413657,g wet weight per 1000 m2,present,Echinodermata,Ophiuroidea,Euryalida,Gorgonocephalidae,Gorgonocephalus,,,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,130762,WoRMS,Harmothoe extenuata,"(Grube, 1840)",1.532233291,g wet weight per 1000 m2,present,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,extenuata,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,130769,WoRMS,Harmothoe imbricata,"(Linnaeus, 1767)",1.532233291,g wet weight per 1000 m2,present,Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,,imbricata,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,107323,WoRMS,Hyas coarctatus,"Leach, 1815",12.25786633,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,,coarctatus,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,1337,WoRMS,Hydrozoa,"Owen, 1843",1.532233291,g wet weight per 1000 m2,present,Cnidaria,Hydrozoa,,,,,,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,248348,WoRMS,Labidochirus splendescens,"(Owen, 1839)",38.30583228,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Labidochirus,,splendescens,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,369158,WoRMS,Leptasterias arctica,"(Murdoch, 1885)",7.661166457,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,arctica,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,125154,WoRMS,Leptasterias (Hexasterias) polaris,"(Müller & Troschel, 1842)",144.0299294,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Leptasterias,,polaris,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,254479,WoRMS,Neptunea heros,"(Gray, 1850)",525.5560189,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,,heros,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,399228,WoRMS,Nodulotrophon coronatus,"(H. Adams & A. Adams, 1864)",1.532233291,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Muricidae,Nodulotrophon,,coronatus,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,254490,WoRMS,Pagurus trigonocheirus,"(Stimpson, 1858)",75.07943128,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,,trigonocheirus,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,254483,WoRMS,Pandalus goniurus,"Stimpson, 1860",6.128933166,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Pandalidae,Pandalus,,goniurus,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,558,WoRMS,Porifera,"Grant, 1836",222.1738273,g wet weight per 1000 m2,present,Porifera,,,,,,,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,529651,WoRMS,Psolus peronii,"Bell, 1883",278.866459,g wet weight per 1000 m2,present,Echinodermata,Holothuroidea,Dendrochirotida,Psolidae,Psolus,,peronii,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,596553,WoRMS,Retifusus roseus,"(Dall, 1877)",1.532233291,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Retifusus,,roseus,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,102224,WoRMS,Rhachotropis aculeata,"(Lepechin, 1780)",0.153223329,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Rhachotropis,,aculeata,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,101408,WoRMS,Stegocephalidae,"Dana, 1852",1.532233291,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,,,,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,100716,WoRMS,Stomphia,"(Gosse, 1859)",450.4765877,g wet weight per 1000 m2,present,Cnidaria,Anthozoa,Actiniaria,Actinostolidae,Stomphia,,,,AMBON,49,49
8/22/2017 11:27,7:27:49 PM,70.28123,167.8152,BBL.11,,HumanObservation,123815,WoRMS,Urasterias lincki,"(Müller & Troschel, 1842)",84.27283103,g wet weight per 1000 m2,present,Echinodermata,Asteroidea,Forcipulatida,Asteriidae,Urasterias,,lincki,,AMBON,49,49
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,111600,WoRMS,Alcyonidium gelatinosum,"(Linnaeus, 1761)",6.027425336,g wet weight per 1000 m2,present,Bryozoa,Gymnolaemata,Ctenostomatida,Alcyonidiidae,Alcyonidium,,gelatinosum,,AMBON,46,46
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,101592,WoRMS,Anonyx,"Krøyer, 1838",6.027425336,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Amphipoda,Uristidae,Anonyx,,,,AMBON,46,46
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,107006,WoRMS,Argis,"Krøyer, 1843",268.2204274,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Crangonidae,Argis,,,,AMBON,46,46
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,146733,WoRMS,Boreotrophon truncatus,"(Strøm, 1768)",3.013712668,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Neogastropoda,Muricidae,Boreotrophon,,truncatus,,AMBON,46,46
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,146142,WoRMS,Bryozoa,,153.6993461,g wet weight per 1000 m2,present,Bryozoa,,,,,,,,AMBON,46,46
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,146756,WoRMS,Calycidoris guentheri,"Abraham, 1876",0.301371267,g wet weight per 1000 m2,present,Mollusca,Gastropoda,Nudibranchia,Calycidorididae,Calycidoris,,guentheri,,AMBON,46,46
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,107315,WoRMS,Chionoecetes opilio,"(O. Fabricius, 1788)",1081.922848,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Chionoecetes,,opilio,,AMBON,46,46
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,106986,WoRMS,Eualus,"Thallwitz, 1891",153.6993461,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,,,AMBON,46,46
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,107502,WoRMS,Eualus belcheri,"(Bell, 1855)",331.5083935,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,belcheri,,AMBON,46,46
8/22/2017 14:16,10:16:56 PM,70.36958,168.2808,BBL.12,,HumanObservation,158357,WoRMS,Eualus fabricii,"(Krøyer, 1841)",470.1391762,g wet weight per 1000 m2,present,Arthropoda,Malacostraca,Decapoda,Thoridae,Eualus,,fabricii,,AMBON,46,46
